variable_id,class_id,semantic_folder,source_itemid,source_table,source_item,source_item_en,source_abbreviation,source_unit,source_ucum_code,dictionary_expected_min_value,dictionary_expected_max_value,dictionary_count,dictionary_count_validated,category,category_en,islabresult,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,matched_aliases,modifier_terms_required,modifier_match,preferred_table_for_class,candidate_fit_category,candidate_score
std_protein_urinalysis_result,class6_ordinal_text_semiquantitative_result,laboratory,20726,drugitems,Nutridrink compact protein x ml,,Nutridrink compact protein x ml,,,nan,nan,95,nan,Voeding-Intake-Vocht,,nan,,,,protein,,True,False,ordinal_adjacent_source_hit,36
std_protein_urinalysis_result,class6_ordinal_text_semiquantitative_result,laboratory,20722,drugitems,Nutridrink compact protein 50ml,,Nutridrink compact protein 50ml,,,nan,nan,62,nan,Voeding-Intake-Vocht,,nan,,,,protein,,True,False,ordinal_adjacent_source_hit,36
std_protein_urinalysis_result,class6_ordinal_text_semiquantitative_result,laboratory,20724,drugitems,Nutridrink compact protein 250ml,,Nutridrink compact protein 250ml,,,nan,nan,18,nan,Voeding-Intake-Vocht,,nan,,,,protein,,True,False,ordinal_adjacent_source_hit,36
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,8794,numericitems,UrineCAD,urine output from indwelling urinary catheter (catheter à demeure),UrineCAD,ml,mL,nan,nan,1632547,1632547.0,VB-Urine,,0.0,LOINC,9187-6,Urine output,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,75
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10890,freetextitems,Eiwit Kwal (urine),,Eiwit Kwal (urine),,,nan,nan,12254,12254.0,LAB-Imm-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,70
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10906,freetextitems,Hb/Ery's (urine),,Hb/Ery's (urine),,,nan,nan,10473,10473.0,LAB-Hem-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,70
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,8796,numericitems,UrineSupraPubis,urine output,UrineSupPub,ml,mL,nan,nan,16184,16184.0,VB-Urine,,0.0,LOINC,9187-6,Urine output,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,70
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,8798,numericitems,UrineSpontaan,spontaneous urine output,UrineSpont,ml,mL,nan,nan,14683,14683.0,VB-Urine,,0.0,LOINC,9197-5,Urine output --post void,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,70
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,14281,freetextitems,Leuco Kwal (urine),,Leuco Kwal (urine),,,nan,nan,9475,9475.0,LAB-Urine-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,67
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,14278,freetextitems,Nitriet (urine),,Nitriet (urine),,,nan,nan,9472,9472.0,LAB-Chem-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,67
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10891,freetextitems,Gluc.Kwal. (urine),,Gluc.Kwal. (urine),,,nan,nan,6782,6782.0,LAB-Chem-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,67
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,11636,freetextitems,Ery's (urine),,Ery's (urine),,,nan,nan,5898,5898.0,LAB-Hem-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,67
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10901,freetextitems,Bact. (urine),,Bact. (urine),,,nan,nan,3453,3453.0,LAB-Viro-Micro-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,67
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,11641,freetextitems,Plav-Epith (urine),,Plav-Epith (urine),,,nan,nan,3023,3023.0,LAB-Divers-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,67
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10900,freetextitems,Slijm (urine),,Slijm (urine),,,nan,nan,2706,2706.0,LAB-Divers-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,67
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,11493,numericitems,pH (urine),,pH (urine),Geen,,nan,nan,7509,7509.0,LAB-Divers-urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,67
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,11492,numericitems,S.M. (urine),,S.M. (urine),Geen,,nan,nan,7296,7296.0,LAB-Divers-urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,67
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,8803,numericitems,UrineUP,urine output from urostomy (urethra praeter naturalis),UrineUP,ml,mL,nan,nan,6668,6668.0,VB-Urine,,0.0,LOINC,9187-6,Urine output,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,67
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10269,numericitems,Natrium (urine),,Natrium (urine),mmol/l,mmol/L,nan,nan,4971,4971.0,LAB-Chem-urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,67
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10745,numericitems,Nefrodrain re Uit,urine output from right sided nephrostomy,Nefrodrain re/Uit,ml,mL,nan,nan,4261,4261.0,VB-Nefrodrains,,0.0,LOINC,79549-2,Urine output measured by nephrostomy,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,67
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10279,numericitems,Kreatinine (urine),,Kreatinine (urine),mmol/l,mmol/L,nan,nan,3340,3340.0,LAB-Chem-urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,67
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10743,numericitems,Nefrodrain li Uit,urine output from left sided nephrostomy,Nefrodrain li/Uit,ml,mL,nan,nan,3301,3301.0,VB-Nefrodrains,,0.0,LOINC,79549-2,Urine output measured by nephrostomy,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,67
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,11921,numericitems,Osmolaliteit (urine),,Osmolaliteit (urine),mosmol/kg,mosm/kg,nan,nan,2945,2945.0,LAB-Chem-urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,67
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,8800,numericitems,UrineIncontinentie,urine output,UrineInc,ml,mL,nan,nan,2916,2916.0,VB-Urine,,0.0,LOINC,9187-6,Urine output,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,67
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,9950,numericitems,Urinezuur (bloed),,Urinezuur (bloed),µmol/l,umol/L,nan,nan,2489,2489.0,LAB-Chem-bloed,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,67
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10271,numericitems,Kalium (urine),,Kalium (urine),mmol/l,mmol/L,nan,nan,1993,1993.0,LAB-Chem-urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,67
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10898,freetextitems,Type Cyl. (urine),,Type Cyl. (urine),,,nan,nan,881,881.0,LAB-Divers-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,11631,freetextitems,Aant.Cyl. (urine),,Aant.Cyl. (urine),,,nan,nan,867,867.0,LAB-Divers-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,11644,freetextitems,Rond-Epith (urine),,Rond-Epith (urine),,,nan,nan,838,838.0,LAB-Divers-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10899,freetextitems,Type Krist (urine),,Type Krist (urine),,,nan,nan,769,769.0,LAB-Divers-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,11634,freetextitems,Aant.Krist (urine),,Aant.Krist (urine),,,nan,nan,768,768.0,LAB-Divers-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,11295,freetextitems,Sediment screening (urine),,Sediment screening (urine),,,nan,nan,734,734.0,LAB-Divers-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,17403,freetextitems,Hyaline cilinder (urine),,Hyaline cilinder (urine),,,nan,nan,511,511.0,LAB-Urine-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,11648,freetextitems,Dysm.Ery's (urine),,Dysm.Ery's (urine),,,nan,nan,479,479.0,LAB-Divers-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,17053,freetextitems,Amorf kristallen (urine),,Amorf kristallen (urine),,,nan,nan,446,446.0,LAB-Urine-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10897,freetextitems,Sediment (urine),,Sediment (urine),,,nan,nan,358,358.0,LAB-Divers-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,17453,freetextitems,Korrel cilinder (urine),,Korrel cilinder (urine),,,nan,nan,331,331.0,LAB-Urine-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10892,freetextitems,Ketonen (urine),,Ketonen (urine),,,nan,nan,272,272.0,LAB-Chem-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,11266,freetextitems,Ag.detect (urine),,Ag.detect (urine),,,nan,nan,256,256.0,LAB-Viro-Micro-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,17943,freetextitems,Vraagstelling (urine),,Vraagstelling (urine),,,nan,nan,195,195.0,LAB-Divers-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,17941,freetextitems,Vraagstelling  (urine),,Vraagstelling  (urine),,,nan,nan,136,136.0,LAB-Divers-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,12196,numericitems,Leuco sed (urine),,Leuco sed (urine),/veld,{cells}/[HPF],nan,nan,903,903.0,LAB-Hem-urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10291,numericitems,Totaal Eiwit (urine),,Totaal Eiwit (urine),g/l,g/L,nan,nan,821,821.0,LAB-Chem-urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,19922,numericitems,UrineSplint Re,urine output from right sided ureteral splint,UrineSplint Re,ml,mL,nan,nan,810,810.0,VB-Urine,,0.0,LOINC,9187-6,Urine output,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,12230,numericitems,Kreatinine (verz. urine),,Kreatinine (verz. urine),mmol/24uur,mmol/(24.h),nan,nan,763,763.0,LAB-Chem-verz. urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,12192,numericitems,Kreatinine  (verz. urine),,Kreatinine  (verz. urine),mmol/l,mmol/L,nan,nan,506,506.0,LAB-Chem-verz. urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,19921,numericitems,UrineSplint Li,urine output from left sided ureteral splint,UrineSplint Li,ml,mL,nan,nan,503,503.0,VB-Urine,,0.0,LOINC,9187-6,Urine output,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10280,numericitems,Ureum (urine),,Ureum (urine),mmol/l,mmol/L,nan,nan,466,466.0,LAB-Chem-urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,18572,numericitems,Verzamelperiode (verz. urine),,Verzamelperiode (verz. urine),uur,h,nan,nan,439,439.0,LAB-Divers-verz. urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10287,numericitems,Volume (verz.urine),,Volume (verz.urine),ml,mL,nan,nan,437,437.0,LAB-Divers-urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,12234,numericitems,Natrium (verz. urine),,Natrium (verz. urine),mmol/24uur,mmol/(24.h),nan,nan,359,359.0,LAB-Chem-verz. urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,12249,numericitems,Totaal Eiwit (verz. urine),,Totaal Eiwit (verz. urine),g/24uur,g/(24.h),nan,nan,332,332.0,LAB-Chem-verz. urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,11548,numericitems,pH gemeten (urine),,pH gemeten (urine),Geen,,nan,nan,311,311.0,LAB-Divers-urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10292,numericitems,TOT.EIWIT (verz. urine),,TOT.EIWIT-vur,g/l,g/L,nan,nan,282,282.0,LAB-Chem-verz. urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10382,numericitems,Micro-albumine (urine),,Micro-albumine (urine),mg/l,mg/L,nan,nan,216,216.0,LAB-Chem-urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,12252,numericitems,Ureum (verz. urine),,Ureum (verz. urine),mmol/24uur,mmol/(24.h),nan,nan,210,210.0,LAB-Chem-verz. urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10281,numericitems,Ureum  (verz. urine),,Ureum  (verz. urine),mmol/l,mmol/L,nan,nan,200,200.0,LAB-Chem-verz. urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10270,numericitems,Natrium  (verz. urine),,Natrium  (verz. urine),mmol/l,mmol/L,nan,nan,199,199.0,LAB-Chem-verz. urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10273,numericitems,Chloor (urine),,Chloor (urine),mmol/l,mmol/L,nan,nan,193,193.0,LAB-Chem-urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,11988,numericitems,Amylase (urine),,Amylase (urine),E/l,U/L,nan,nan,170,170.0,LAB-Chem-urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,11901,numericitems,KREAT.KLAR (verz. urine),,KREAT.KLAR-vur,ml/min,mL/min,nan,nan,167,167.0,LAB-Chem-verz. urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,12228,numericitems,Kalium (verz. urine),,Kalium (verz. urine),mmol/24uur,mmol/(24.h),nan,nan,127,127.0,LAB-Chem-verz. urine,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,7848,numericitems,Natrium in urine,,Natrium-Urine,mmol/l,mmol/L,nan,nan,110,110.0,LAB URINE,,1.0,,,,urine,urin;urine,True,True,numeric_semiquantitative_or_sediment_source_hit,64
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,17663,freetextitems,Oxalaat kristallen (urine),,Oxalaat kristallen (urine),,,nan,nan,44,44.0,LAB-Chem-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,61
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,10896,freetextitems,Bilirubine (urine),,Bilirubine (urine),,,nan,nan,42,42.0,LAB-Chem-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,61
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,17405,freetextitems,Hcg (urine),,Hcg (urine),,,nan,nan,41,41.0,LAB-Divers-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,61
std_renal_epithelial_cells_urine_sediment_result,class6_ordinal_text_semiquantitative_result,laboratory,17923,freetextitems,Uraat kristallen (urine),,Uraat kristallen (urine),,,nan,nan,35,35.0,LAB-Chem-urine,,1.0,,,,urine,urin;urine,True,True,ordinal_domain_source_hit,61
